artist_spotify_id,award_id,award_year
5GtMEZEeFFsuHY8ad4kOxv,17,2010
5GtMEZEeFFsuHY8ad4kOxv,9,1995
5GtMEZEeFFsuHY8ad4kOxv,12,1995
5GtMEZEeFFsuHY8ad4kOxv,16,1995
0AD4odMWVQ2wUSlgxOB5Rl,0,_
5lwmRuXgjX8xIwlnauTZIP,23,_
5lwmRuXgjX8xIwlnauTZIP,127,2023
1GxkXlMwML1oSg5eLPiAz3,29,_
1hcdI2N1023RvSwLzTtdsp,122,2015
1hcdI2N1023RvSwLzTtdsp,122,2020
2VZNmg4vCnew4Pavo8zDdW,100,2013
2VZNmg4vCnew4Pavo8zDdW,117,2008
4D75GcNG95ebPtNvoNVXhz,27,_
6ogn9necmbUdCppmNnGOdi,70,1996
6ogn9necmbUdCppmNnGOdi,70,1997
6ogn9necmbUdCppmNnGOdi,44,1997
6ogn9necmbUdCppmNnGOdi,154,1995
6ogn9necmbUdCppmNnGOdi,154,1998
6ogn9necmbUdCppmNnGOdi,3,1995
6ogn9necmbUdCppmNnGOdi,5,1995
6ogn9necmbUdCppmNnGOdi,118,2000
6ogn9necmbUdCppmNnGOdi,145,2009
6ogn9necmbUdCppmNnGOdi,71,1997
6ogn9necmbUdCppmNnGOdi,146,1996
6ogn9necmbUdCppmNnGOdi,146,1997
6ogn9necmbUdCppmNnGOdi,72,2003
2Hkut4rAAyrQxRdof7FVJq,155,1975
2Hkut4rAAyrQxRdof7FVJq,156,1978
2Hkut4rAAyrQxRdof7FVJq,156,1979
3OcvS8PzSGYMBvLdzY6g3e,144,2018
3c96G4d2lUOxhomM2mby5S,148,2006
3c96G4d2lUOxhomM2mby5S,148,2008
36QJpDe2go2KgaRleHCDTp,77,2013
36QJpDe2go2KgaRleHCDTp,13,2005
5y2Xq6xcjJb2jVM54GHK3t,32,_
5y2Xq6xcjJb2jVM54GHK3t,18,2015
5fMUXHkw8R8eOP2RNVYEZX,4,2016
3hv9jJF3adDNsBSIQDqcjp,18,2019
4frXpPxQQZwbCu3eTGnZEw,20,2021
4frXpPxQQZwbCu3eTGnZEw,8,2016
26AHtbjWKiwYzsoGoUZq53,157,2013
26AHtbjWKiwYzsoGoUZq53,157,2015
69UypehHabb68utzfjAVlV,22,2008
4xFUf1FHVy696Q1JQZMTRj,158,_
4xFUf1FHVy696Q1JQZMTRj,86,_
5nGIFgo0shDenQYSE0Sn7c,159,2003
66lH4jAE7pqPlOlzUKbwA0,85,2015
2x9SpqnPi8rlE9pjHBwmSC,1,1984
2AsusXITU8P25dlRNhcAbG,101,_
7AcV1lk8Zrgo1691PDWEle,160,_
3kjuyTCjPG1WMFCiyc5IuB,156,2011
4kLvhMAuCloLxoP1aVM7Lr,48,2008
7Dx7RhX0mFuXhCOUgB01uM,82,_
25THA9HUHoxpCT4LBp7UsZ,54,2021
25THA9HUHoxpCT4LBp7UsZ,53,2013
25THA9HUHoxpCT4LBp7UsZ,53,2021
6eJqAWJdd8JhAN1pQGie4r,161,2007
6eJqAWJdd8JhAN1pQGie4r,161,2011
5P5FTygHyx2G57oszR3Wot,158,_
3tVQdUvClmAT7URs9V3rsp,162,_
3tVQdUvClmAT7URs9V3rsp,107,_
3tVQdUvClmAT7URs9V3rsp,29,_
0Dvx6p8JDyzeOPGmaCIH1L,163,2016
0Dvx6p8JDyzeOPGmaCIH1L,163,2017
6WY7D3jk8zTrHtmkqqo5GI,86,_
0yNSzH5nZmHzeE2xn6Xshb,122,2011
0yNSzH5nZmHzeE2xn6Xshb,40,2011
63wjoROpeh5f11Qm93UiJ1,130,2009
26bcq2nyj5GB7uRr558iQg,1,1983
26bcq2nyj5GB7uRr558iQg,133,1983
1CFCsEqKrCyvAFKOATQHiW,164,2015
1CFCsEqKrCyvAFKOATQHiW,165,2017
1CFCsEqKrCyvAFKOATQHiW,166,2012
1CFCsEqKrCyvAFKOATQHiW,166,2014
1CFCsEqKrCyvAFKOATQHiW,166,2015
1CFCsEqKrCyvAFKOATQHiW,167,2014
1CFCsEqKrCyvAFKOATQHiW,167,2015
1EfwyuCzDQpCslZc8C9gkG,163,2022
5T0MSzX9RC5NA6gAI6irSn,8,2009
5pKCCKE2ajJHZ9KAiaK11H,20,2014
5pKCCKE2ajJHZ9KAiaK11H,15,2013
5pKCCKE2ajJHZ9KAiaK11H,8,2008
5pKCCKE2ajJHZ9KAiaK11H,8,2010
5pKCCKE2ajJHZ9KAiaK11H,8,2012
5pKCCKE2ajJHZ9KAiaK11H,8,2015
5pKCCKE2ajJHZ9KAiaK11H,8,2018
21E3waRsmPlU7jZsS13rcj,29,_
53KTldaJ8tHSkYU3nigfwP,144,2016
53KTldaJ8tHSkYU3nigfwP,40,2006
53KTldaJ8tHSkYU3nigfwP,40,2016
53KTldaJ8tHSkYU3nigfwP,40,2023
2sG4zTOLvjKG1PSoOyf5Ej,61,2019
6eUKZXaKkcviH0Ku9w2n3V,24,2018
6eUKZXaKkcviH0Ku9w2n3V,19,2016
6eUKZXaKkcviH0Ku9w2n3V,19,2018
6eUKZXaKkcviH0Ku9w2n3V,16,2016
06HL4z0CvFAxyc27GXpf02,24,2016
06HL4z0CvFAxyc27GXpf02,79,2010
06HL4z0CvFAxyc27GXpf02,79,2012
06HL4z0CvFAxyc27GXpf02,44,2009
06HL4z0CvFAxyc27GXpf02,44,2013
06HL4z0CvFAxyc27GXpf02,44,2018
06HL4z0CvFAxyc27GXpf02,44,2019
06HL4z0CvFAxyc27GXpf02,168,2009
06HL4z0CvFAxyc27GXpf02,168,2015
06HL4z0CvFAxyc27GXpf02,168,2019
06HL4z0CvFAxyc27GXpf02,169,2010
06HL4z0CvFAxyc27GXpf02,5,2010
06HL4z0CvFAxyc27GXpf02,5,2016
06HL4z0CvFAxyc27GXpf02,15,2016
06HL4z0CvFAxyc27GXpf02,85,2010
06HL4z0CvFAxyc27GXpf02,81,2009
06HL4z0CvFAxyc27GXpf02,81,2011
06HL4z0CvFAxyc27GXpf02,81,2013
06HL4z0CvFAxyc27GXpf02,86,2008
06HL4z0CvFAxyc27GXpf02,86,2009
06HL4z0CvFAxyc27GXpf02,86,2010
06HL4z0CvFAxyc27GXpf02,86,2011
06HL4z0CvFAxyc27GXpf02,86,2012
06HL4z0CvFAxyc27GXpf02,86,2013
06HL4z0CvFAxyc27GXpf02,170,2015
0GM7qgcRCORpGnfcN2tCiB,69,_
7gOdHgIoIKoe4i9Tta6qdD,158,_
4FpJcNgOvIpSBeJgRg3OfN,171,2012
4FpJcNgOvIpSBeJgRg3OfN,172,2009
2IvkS5MXK0vPGnwyJsrEyV,80,2020
28ExwzUQsvgJooOI0X1mr3,29,_
5lKZWd6HiSCLfnDGrq9RAm,101,_
7MzHPIXAqIOCnvK0sVY72W,148,2016
4Kxlr1PRlDKEB0ekOCyHgX,82,_
6jJ0s89eD6GaHleKKya26X,44,2012
6jJ0s89eD6GaHleKKya26X,44,2014
6jJ0s89eD6GaHleKKya26X,168,2014
6jJ0s89eD6GaHleKKya26X,170,2014
07YZf4WDAMNwqr4jfgOZ8y,173,2010
4YLtscXsxbVgi031ovDDdh,61,2016
4IKVDbCSBTxBeAsMKjAuTs,174,2020
70kkdajctXSbqSMJbQO424,85,_
70kkdajctXSbqSMJbQO424,79,_
07QEuhtrNmmZ0zEcqE9SF6,101,_
6oBm8HB0yfrIc9IHbxs6in,175,2011
2wY79sveU1sp5g7SokKOiI,9,2015
2wY79sveU1sp5g7SokKOiI,24,2015
2wY79sveU1sp5g7SokKOiI,16,2015
2wY79sveU1sp5g7SokKOiI,107,_
2wY79sveU1sp5g7SokKOiI,18,2016
4dpARuHxo51G3z768sgnrY,9,2012
4dpARuHxo51G3z768sgnrY,9,2017
4dpARuHxo51G3z768sgnrY,24,2012
4dpARuHxo51G3z768sgnrY,24,2017
4dpARuHxo51G3z768sgnrY,176,2016
4dpARuHxo51G3z768sgnrY,19,2012
4dpARuHxo51G3z768sgnrY,19,2013
4dpARuHxo51G3z768sgnrY,19,2017
4dpARuHxo51G3z768sgnrY,5,2012
4dpARuHxo51G3z768sgnrY,5,2017
4dpARuHxo51G3z768sgnrY,15,2012
4dpARuHxo51G3z768sgnrY,39,2009
4dpARuHxo51G3z768sgnrY,16,2012
4dpARuHxo51G3z768sgnrY,16,2017
4dpARuHxo51G3z768sgnrY,32,2012
4dpARuHxo51G3z768sgnrY,18,2013
1HY2Jd0NmPuamShAr6KMms,101,_
1HY2Jd0NmPuamShAr6KMms,4,2010
1HY2Jd0NmPuamShAr6KMms,24,2011
1HY2Jd0NmPuamShAr6KMms,19,2019
1HY2Jd0NmPuamShAr6KMms,44,2010
1HY2Jd0NmPuamShAr6KMms,44,2017
1HY2Jd0NmPuamShAr6KMms,177,2020
1HY2Jd0NmPuamShAr6KMms,6,2019
1HY2Jd0NmPuamShAr6KMms,15,2011
1HY2Jd0NmPuamShAr6KMms,39,2011
1HY2Jd0NmPuamShAr6KMms,32,2019
1HY2Jd0NmPuamShAr6KMms,18,2019
1HY2Jd0NmPuamShAr6KMms,49,2019
3TVXtAsR1Inumwj472S9r4,26,2016
3TVXtAsR1Inumwj472S9r4,26,2017
3TVXtAsR1Inumwj472S9r4,8,2017
0hCNtLu0JehylgoiP8L4Gh,26,2011
0hCNtLu0JehylgoiP8L4Gh,26,2012
0hCNtLu0JehylgoiP8L4Gh,26,2015
0C8ZW7ezQVs4URX5aX7Kqx,44,2016
2h93pZq0e7k5yf4dywlkpM,20,2013
2h93pZq0e7k5yf4dywlkpM,8,2013
66CXWjxzNUsdJxJ2JdwvnR,158,_
66CXWjxzNUsdJxJ2JdwvnR,29,_
1vCWHaC5f2uS3yhpwWbIA6,175,_
1vCWHaC5f2uS3yhpwWbIA6,173,_
0fA0VVWsXO9YnASrzqfmYu,8,2012
5he5w2lnU9x7JFhnwcekXX,4,2012
5he5w2lnU9x7JFhnwcekXX,4,2013
1aS5tqEs9ci5P9KD9tZWa6,163,2016
4myTppRgh0rojLxx8RycOp,33,2014
6sFIWsNpZYqfjUpaCgueju,158,2012
6sFIWsNpZYqfjUpaCgueju,173,2012
6hk7Yq1DU9QcCCrz9uc0Ti,101,_
53XhwfbYqKCa1cC15pYq2q,29,_
0du5cEVh5yTK9QJze8zA0C,82,_
0du5cEVh5yTK9QJze8zA0C,16,2018
1uNFoZAHBGtllmzznpCI3s,158,_
1uNFoZAHBGtllmzznpCI3s,169,2011
1uNFoZAHBGtllmzznpCI3s,169,2012
3wcj11K77LjEY1PkEazffa,178,_
3wcj11K77LjEY1PkEazffa,107,_
3wcj11K77LjEY1PkEazffa,29,_
3Y7RZ31TRPVadSFVy1o8os,16,2001
3gd8FJtBJtkRxdfbTu19U2,5,2013
3gd8FJtBJtkRxdfbTu19U2,179,2011
4VIvfOurcf0vuLRxLkGnIG,29,_
2YZyLoL8N0Wb9xBt1NhZWg,33,2015
2YZyLoL8N0Wb9xBt1NhZWg,33,2016
2YZyLoL8N0Wb9xBt1NhZWg,33,2018
2YZyLoL8N0Wb9xBt1NhZWg,33,2019
2YZyLoL8N0Wb9xBt1NhZWg,33,2023
2YZyLoL8N0Wb9xBt1NhZWg,125,2018
2YZyLoL8N0Wb9xBt1NhZWg,8,2016
3Nrfpe0tUJi4K4DXYWgMUX,7,2020
3Nrfpe0tUJi4K4DXYWgMUX,7,2021
4AK6F7OLvEQ5QYCBNiQWHq,169,2013
6VuMaDnrHyPL1p4EHjYLi7,173,2015
6VuMaDnrHyPL1p4EHjYLi7,47,2016
4jogXSSvlyMkODGSZ2wc2P,180,2012
4jogXSSvlyMkODGSZ2wc2P,180,2017
4jogXSSvlyMkODGSZ2wc2P,181,2017
2SrSdSvpminqmStGELCSNd,107,_
5BcAKTbp20cv7tC5VqPFoC,26,2013
5BcAKTbp20cv7tC5VqPFoC,33,2013
6nS5roXSAGhTGr34W6n7Et,68,2019
5CCwRZC6euC8Odo6y9X8jr,82,_
2gsggkzM5R49q6jpPvazou,107,_
0XK6kT7xcZAlcYrNjOgzJe,122,2012
0XK6kT7xcZAlcYrNjOgzJe,122,2016
053q0ukIDRgzwTr4vNSwab,182,2013
1Xyo4u8uXC1ZmMpatF05PJ,183,2013
1Xyo4u8uXC1ZmMpatF05PJ,20,2016
73sIBHcqh3Z3NyqHKZ7FOL,29,_
13ZEDW6vyBF12HYcZRr4EV,179,2018
5TYxZTjIPqKM8K8NuP9woO,122,2018
5TYxZTjIPqKM8K8NuP9woO,122,2021
5TYxZTjIPqKM8K8NuP9woO,126,2021
1anyVhU62p31KFi8MEzkbf,33,2017
4boI7bJtmB1L3b1cuL75Zr,122,2017
4boI7bJtmB1L3b1cuL75Zr,53,2020
3SCOuAxngTC1yGjKMcIPEd,126,2023
5eioJDe26lOqkAMbuhzZYs,149,2016
6sCbFbEjbYepqswM1vWjjs,184,2016
6sCbFbEjbYepqswM1vWjjs,184,2017
6sCbFbEjbYepqswM1vWjjs,184,2019
790FomKkXshlbRYZFtlgla,69,2021
26VFTg2z8YR0cCuwLzESi2,68,2019
26VFTg2z8YR0cCuwLzESi2,185,2018
64M6ah0SkkRsnPGtGiRAbb,181,2019
23fqKkggKUBHNkbKtXEls4,186,2015
23fqKkggKUBHNkbKtXEls4,187,2019
23fqKkggKUBHNkbKtXEls4,93,2015
5Rl15oVamLq7FbSb0NNBNy,158,_
5Rl15oVamLq7FbSb0NNBNy,188,2014
5Rl15oVamLq7FbSb0NNBNy,188,2015
5Rl15oVamLq7FbSb0NNBNy,169,2015
60d24wfXkVzDSfLS6hyCjZ,68,2019
163tK9Wjr9P9DmM0AVK7lm,169,2014
4NHQUGzhtTLFvgF5SZesLK,175,2015
1Xylc3o4UrD53lo9CvFvVg,189,2020
1Xylc3o4UrD53lo9CvFvVg,190,2017
1WgXqy2Dd70QQOU7Ay074N,187,2022
1WgXqy2Dd70QQOU7Ay074N,191,2021
1WgXqy2Dd70QQOU7Ay074N,94,2016
1WgXqy2Dd70QQOU7Ay074N,192,2016
3utZ2yeQk0Z3BCOBWP7Vlu,163,2012
3utZ2yeQk0Z3BCOBWP7Vlu,163,2014
3utZ2yeQk0Z3BCOBWP7Vlu,163,2015
40LHVA5BTQp9RxHOQ9JPYj,116,_
56oDRnqbIiwx4mymNEv7dS,19,2020
56oDRnqbIiwx4mymNEv7dS,20,2020
56oDRnqbIiwx4mymNEv7dS,37,2020
2ysnwxxNtSgbb9t1m2Ur4j,157,2015
3CDoRporvSjdzTrm99a3gi,193,2021
3CDoRporvSjdzTrm99a3gi,193,2022
3CDoRporvSjdzTrm99a3gi,194,2017
3CDoRporvSjdzTrm99a3gi,195,2020
45eNHdiiabvmbp4erw26rg,68,2019
2W8yFh0Ga6Yf3jiayVxwkE,158,_
1hzfo8twXdOegF3xireCYs,76,2018
2kucQ9jQwuD8jWdtR9Ef38,158,_
1l8Fu6IkuTP0U5QetQJ5Xt,169,2016
5cj0lLjcoR7YOSnhnX0Po5,158,2020
5cj0lLjcoR7YOSnhnX0Po5,6,2022
7n2wHs1TKAczGzO7Dd2rGr,169,2017
7n2wHs1TKAczGzO7Dd2rGr,169,2018
1z4g3DjTBBZKhvAroFlhOM,150,2015
1z4g3DjTBBZKhvAroFlhOM,150,2016
1z4g3DjTBBZKhvAroFlhOM,150,2017
1z4g3DjTBBZKhvAroFlhOM,196,2017
1z4g3DjTBBZKhvAroFlhOM,197,2015
6RdcIWVKYYzNzjQRd3oyHS,153,2022
6t1gpxYbY8OlLA7D2RiikQ,156,2020
6M2wZ9GZgrQXHCFfjv46we,24,2021
6M2wZ9GZgrQXHCFfjv46we,176,2018
4q3ewBCX7sLwd24euuV69X,69,_
4q3ewBCX7sLwd24euuV69X,198,_
4q3ewBCX7sLwd24euuV69X,198,2022
4q3ewBCX7sLwd24euuV69X,69,2020
64KEffDW9EtZ1y2vBYgq8T,68,2019
4nDoRrQiYLoBzwC5BhVJzF,158,2018
4nDoRrQiYLoBzwC5BhVJzF,177,2018
4kYSro6naA4h99UJvo89HB,26,2018
4kYSro6naA4h99UJvo89HB,26,2019
4kYSro6naA4h99UJvo89HB,151,2019
6qqNVTkY8uBg9cP3Jd7DAH,29,_
6qqNVTkY8uBg9cP3Jd7DAH,9,2020
6qqNVTkY8uBg9cP3Jd7DAH,9,2021
6qqNVTkY8uBg9cP3Jd7DAH,24,2020
6qqNVTkY8uBg9cP3Jd7DAH,158,2019
6qqNVTkY8uBg9cP3Jd7DAH,169,2019
6qqNVTkY8uBg9cP3Jd7DAH,5,2020
6qqNVTkY8uBg9cP3Jd7DAH,16,2020
7ltDVBr6mKbRvohxheJ9h1,122,2018
7ltDVBr6mKbRvohxheJ9h1,199,2022
1McMsnEElThX1knmY4oliG,24,2022
1McMsnEElThX1knmY4oliG,19,2022
1McMsnEElThX1knmY4oliG,158,2021
1McMsnEElThX1knmY4oliG,169,2022
0XwVARXT135rw8lyw1EeWP,34,2022
0XwVARXT135rw8lyw1EeWP,34,2023
5ZsFI1h6hIdQRw2ti0hz81,158,_
1Hsdzj7Dlq2I7tHP7501T4,158,_
0lAWpj5szCSwM4rUMHYmrr,200,2021
2dIgFjalVxs4ThymZ67YCE,197,2019
2dIgFjalVxs4ThymZ67YCE,201,2020
7eLcDZDYHXZCebtQmVFL25,57,2021
7eLcDZDYHXZCebtQmVFL25,152,_
2tIP7SsRs7vjIcLrU85W8J,169,2021
7jVv8c5Fj3E9VhNjxT4snq,6,2020
7jVv8c5Fj3E9VhNjxT4snq,15,2020
3uwAm6vQy7kWPS2bciKWx9,93,2021
3uwAm6vQy7kWPS2bciKWx9,191,2020
3uwAm6vQy7kWPS2bciKWx9,202,2021
3uwAm6vQy7kWPS2bciKWx9,203,2020
6fWVd57NKTalqvmjRd2t8Z,169,2020
5XQWXnMwsvuvCPMneXUbsy,204,_
0ghlgldX5Dd6720Q3qFyQB,197,2020
2KC9Qb60EaY0kW4eH68vr3,197,2020
4yxLYO2imECxGYTTV7RQKb,204,_
5t5FqBwTcgKTaWmfEbwQY9,197,2021
6PvvGcCY2XtUcSRld1Wilr,16,2022
